idProject,nameProject,productionClass,testCase,tloc,tmcCabe,ReadabilityScore,Posnett_entropy,Posnett_volume,Posnett_lines,Dorn_DFT_Assignments,Dorn_DFT_Commas,Dorn_DFT_Comments,Dorn_DFT_Comparisons,Dorn_DFT_Conditionals,Dorn_DFT_Indentations,Dorn_DFT_Keywords,Dorn_DFT_LineLengths,Dorn_DFT_Loops,Dorn_DFT_Identifiers,Dorn_Areas_Strings,NMC,TMC,isSmelly
13,hadoop,KeyProviderFactory,org.apache.hadoop.crypto.key.testkeyproviderfactory.testjksprovider,0.358695652173913,0.571428571428571,0.0188248120231058,0.74818156709136,0.193542158390492,0.356363636363636,0.395161290322581,0.395161290322581,0.36101083032491,0,0.75968992248062,0,0.355072463768116,0.434210526315789,0,0.433628318584071,0.112099480051827,0.2,0.659238114798434,True
20,jfreechart,AbstractRenderer,org.jfree.chart.renderer.abstractrenderertest.testcloning,0.358695652173913,0.142857142857143,0.0358062051219668,0.740135195792851,0.279938098274653,0.356363636363636,0.391129032258065,0.383064516129032,0.36101083032491,0.391129032258065,0,0,0.351449275362319,0.219298245614035,0,0,0.00999585204159602,0.05,0.536308808499993,True
16,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformat_year_twodigit,0.358695652173913,0.285714285714286,0.00446566100988498,0.741925433320931,0.212279404093641,0.356363636363636,0.399193548387097,0.399193548387097,0.36101083032491,0,0,0.48,0.322463768115942,0.434210526315789,0,0.438053097345133,0.0502452871988006,0.05,0.574125643183154,False
13,hadoop,AMRMClient,org.apache.hadoop.yarn.client.api.impl.testamrmclient.testamrmclientmatchingfit,0.351449275362319,0.714285714285714,0.0078873792645764,0.690019305557059,0.22915041300215,0.349090909090909,0.391129032258065,0.391129032258065,0.353790613718412,0.391129032258065,0.751937984496124,0,0.351449275362319,0.425438596491228,0.431111111111111,0.429203539823009,0.00163848092206301,0.1,0.465474218390491,True
13,hadoop,AMRMClient,org.apache.hadoop.yarn.client.api.impl.testamrmclient.testamrmclientmatchingfit,0.351449275362319,0.714285714285714,0.0078873792645764,0.690019305557059,0.22915041300215,0.349090909090909,0.391129032258065,0.391129032258065,0.353790613718412,0.391129032258065,0.751937984496124,0,0.351449275362319,0.425438596491228,0.431111111111111,0.429203539823009,0.00163848092206301,0.1,0.465474218390491,True
13,hadoop,ParentQueue,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.testparentqueue.testmultilevelqueues,0.351449275362319,0.285714285714286,0.000116567598584915,0.742495429671346,0.326707835642515,0.349090909090909,0.391129032258065,0.391129032258065,0.353790613718412,0.391129032258065,0,0,0.351449275362319,0.412280701754386,0,0.415929203539823,0.00514767974656347,0.35,0.502334654019705,True
13,hadoop,TimelineReaderWebServicesUtils,org.apache.hadoop.yarn.server.timelineservice.reader.testtimelinereaderwebservicesutils.testeventfiltersparsing,0.347826086956522,0.428571428571429,0.220783725379527,0.729330013461487,0.169907525960502,0.345454545454545,0.387096774193548,0.387096774193548,0.350180505415162,0,0,0.474285714285714,0.347826086956522,0.421052631578947,0,0.424778761061947,0.318804824647042,0.1,0.697097643022758,True
13,hadoop,ZKSignerSecretProvider,org.apache.hadoop.security.authentication.util.testzksignersecretprovider.testmultiple,0.344202898550725,0.571428571428571,0.546633124350704,0.69415431754323,0.175978795522433,0.341818181818182,0.362903225806452,0.362903225806452,0.346570397111913,0,0,0.514285714285714,0.326086956521739,0.416666666666667,0,0.398230088495575,0.00877040774865625,0.15,0.367215914599038,True
13,hadoop,AuthenticationFilter,org.apache.hadoop.security.authentication.server.testauthenticationfilter.testinit,0.340579710144928,0.428571428571429,0.0703802108748295,0.608223493406549,0.000656378092308555,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.15,0.461007501288621,True
12,jimfs,JimfsFileChannel,com.google.common.jimfs.jimfsfilechanneltest.testinterruptedthreads,0.333333333333333,0.285714285714286,0.936348140239604,0.673176440724381,0.0960663804986073,0.330909090909091,0.354838709677419,0.354838709677419,0.335740072202166,0,0,0.428571428571429,0.271739130434783,0.346491228070175,0,0.331858407079646,0,0.15,0.621400730035642,False
13,hadoop,KeyAuthorizationKeyProvider,org.apache.hadoop.crypto.key.kms.server.testkeyauthorizationkeyprovider.testopswhenaclattributeexists,0.326086956521739,0.571428571428571,0.000591962829336771,0.737138420151528,0.184376763946665,0.323636363636364,0.358870967741935,0.358870967741935,0.328519855595668,0.354838709677419,0,0.502857142857143,0.318840579710145,0.394736842105263,0.395555555555556,0.393805309734513,0.114443450214952,0.1,0.712591990239189,True
13,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testdumpproperty,0.322463768115942,0.571428571428571,0.00255806860338522,0.709984499534544,0.179447919173181,0.32,0.358870967741935,0.358870967741935,0.324909747292419,0.358870967741935,0.689922480620155,0,0.318840579710145,0.385964912280702,0,0.389380530973451,0.0863730845217738,0.3,0.35661759672566,True
20,admiral,RequestBrokerService,com.vmware.admiral.request.requestbrokerservicetest.testcompositecomponentwithcontainernetworkrequestlifecycle,0.315217391304348,0.714285714285714,0.028319105504234,0.657318650657593,0.000656378092308555,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.05,0.57815949610323,True
13,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testqueuemaxamsharedefault,0.311594202898551,0.285714285714286,0.011532222850372,0.767868698610157,0.238822495947015,0.309090909090909,0.346774193548387,0.346774193548387,0.314079422382672,0.346774193548387,0,0,0.311594202898551,0,0.382222222222222,0.371681415929204,0.255024392506297,0.1,0.563352100710486,True
13,hadoop,DataTransferProtocol,org.apache.hadoop.hdfs.testdatatransferprotocol.testdatatransferprotocol,0.304347826086957,0.428571428571429,0.00149407493706231,0.785922016647023,0.264299247112185,0.301818181818182,0.338709677419355,0.338709677419355,0.306859205776173,0,0,0,0.300724637681159,0.364035087719298,0.373333333333333,0.371681415929204,0.108051344549786,0.3,0.443057176806325,True
13,hadoop,AggregatedLogDeletionService,org.apache.hadoop.yarn.logaggregation.testaggregatedlogdeletionservice.testdeletion,0.304347826086957,0.571428571428571,0.000914271860954234,0.773595646535286,0.290368759080722,0.301818181818182,0.334677419354839,0.334677419354839,0.306859205776173,0.334677419354839,0,0.474285714285714,0.300724637681159,0.368421052631579,0,0.367256637168142,0.0317249986998804,0.1,0.280133054203072,True
13,hadoop,AggregatedLogDeletionService,org.apache.hadoop.yarn.logaggregation.testaggregatedlogdeletionservice.testdeletion,0.304347826086957,0.571428571428571,0.000914271860954234,0.773595646535286,0.290368759080722,0.301818181818182,0.334677419354839,0.334677419354839,0.306859205776173,0.334677419354839,0,0.474285714285714,0.300724637681159,0.368421052631579,0,0.367256637168142,0.0317249986998804,0.1,0.280133054203072,True
20,jfreechart,LegendItem,org.jfree.chart.legenditemtest.testequals,0.304347826086957,0.142857142857143,5.92374717595449e-09,0.765984761016165,0.706976214920583,0.301818181818182,0.330645161290323,0.330645161290323,0.306859205776173,0,0,0,0.297101449275362,0.368421052631579,0,0.36283185840708,0.115638959458029,0.05,0.575984684046427,True
20,admiral,RequestBrokerService,com.vmware.admiral.request.requestbrokerservicetest.testcompositecomponentwithcontainervolumerequestlifecycle,0.300724637681159,0.857142857142857,0.0491270571930371,0.732131117816904,0.202992605860742,0.298181818181818,0.334677419354839,0.334677419354839,0.303249097472924,0.334677419354839,0.643410852713178,0.474285714285714,0.300724637681159,0.359649122807018,0.368888888888889,0.36283185840708,0.0629485923782652,0.05,0.550833540889917,True
13,hadoop,FSNamesystemLock,org.apache.hadoop.hdfs.server.namenode.testfsnamesystemlock.testfsreadlocklongholdingreport,0.297101449275362,0.571428571428571,0.106025725601531,0.752166679993995,0.160423072697199,0.294545454545455,0.318548387096774,0.318548387096774,0.299638989169675,0,0,0.451428571428571,0.282608695652174,0.359649122807018,0.351111111111111,0.349557522123894,0.050978994248531,0.05,0.578912681679937,True
13,hadoop,NMLeveldbStateStoreService,org.apache.hadoop.yarn.server.nodemanager.recovery.testnmleveldbstatestoreservice.testfinishresourcelocalization,0.297101449275362,0.285714285714286,0.00690612755541149,0.70496374253419,0.245088697458646,0.294545454545455,0.310483870967742,0.314516129032258,0.299638989169675,0.314516129032258,0,0,0.278985507246377,0.355263157894737,0.346666666666667,0.345132743362832,0.0470791360742038,0.25,0.292940719866926,True
13,hadoop,HAUtil,org.apache.hadoop.yarn.conf.testhautil.testverifyandsetconfiguration,0.293478260869565,0.571428571428571,0.866832911967997,0.805692681680466,0.161435631686736,0.290909090909091,0.310483870967742,0.32258064516129,0.296028880866426,0,0,0,0.293478260869565,0.328947368421053,0.36,0.353982300884956,0.128288818746873,0.05,0.755476726566269,True
13,hadoop,HAUtil,org.apache.hadoop.yarn.conf.testhautil.testverifyandsetconfiguration,0.293478260869565,0.571428571428571,0.866832911967997,0.805692681680466,0.161435631686736,0.290909090909091,0.310483870967742,0.32258064516129,0.296028880866426,0,0,0,0.293478260869565,0.328947368421053,0.36,0.353982300884956,0.128288818746873,0.05,0.755476726566269,True
13,hadoop,DFSAdmin,org.apache.hadoop.hdfs.tools.testdfsadmin.testlistopenfiles,0.293478260869565,0.571428571428571,0.015837740151343,0.654492845954185,0.001471896438739,0,0.00403225806451613,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.4,0.260087943942636,True
35,hbase,HRegion,org.apache.hadoop.hbase.regionserver.testhregion.testwriteswhilescanning,0.286231884057971,0.857142857142857,0.216406092046313,0.647987959449322,0.0010149150723801,0.0218181818181818,0,0.00806451612903226,0,0,0,0,0.0072463768115942,0.0263157894736842,0,0.00884955752212389,0,0.3,0.355895147803022,True
13,hadoop,LeafQueue,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.testleafqueue.testsinglequeuewithoneuser,0.286231884057971,0.285714285714286,0.0145603194815467,0.761645566571299,0.340608438047448,0.283636363636364,0.318548387096774,0.314516129032258,0.288808664259928,0.318548387096774,0,0,0.286231884057971,0.302631578947368,0.351111111111111,0.305309734513274,0.00389955613925082,0.15,0.533748880294772,True
2,carbon-apimgt,SubscriptionDAOImplIT,org.wso2.carbon.apimgt.core.dao.impl.subscriptiondaoimplit.testgetsubscriptionforvalidationbyapicontextandversion,0.286231884057971,0.571428571428571,0.317151576279393,0.728163752002415,0.176252364897715,0.283636363636364,0.318548387096774,0.318548387096774,0.288808664259928,0.318548387096774,0.612403100775194,0.428571428571429,0.27536231884058,0.333333333333333,0.351111111111111,0.345132743362832,0.102955093527993,0.2,0.812499534503782,False
13,hadoop,Balancer,org.apache.hadoop.hdfs.server.balancer.testbalancer.testminblocksizeandsourcenodes,0.286231884057971,0.285714285714286,0.000570835776731581,0.701207326868519,0.001471896438739,0.0109090909090909,0.00806451612903226,0,0.0180505415162455,0,0,0,0.0072463768115942,0.0175438596491228,0,0.00884955752212389,0,0.25,0.361335688267285,True
13,hadoop,HddsServerUtil,org.apache.hadoop.hdds.scm.hddsserverutiltest.testgetscmaddresses,0.286231884057971,0.285714285714286,0.502424299716074,0.601402516173859,0.000316657790329169,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.05,0.698256583539691,True
40,dropwizard,HttpsConnectorFactory,io.dropwizard.jetty.httpsconnectorfactorytest.testbuild,0.286231884057971,0.285714285714286,0.000105186531132874,0.61897895930789,0.000656378092308555,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.05,0.38867285837137,True
13,hadoop,CapacityScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.testcapacityscheduler.testmoveappqueuemetricscheck,0.278985507246377,0.142857142857143,0.00835201982234318,0.768562360564369,0.229656776637906,0.276363636363636,0.310483870967742,0.306451612903226,0.28158844765343,0,0,0,0.278985507246377,0,0,0.31858407079646,0.0150010921004732,0.5,0.376141239835759,True
13,hadoop,RPC,org.apache.hadoop.ipc.testrpc.testclientbackoffbyresponsetime,0.278985507246377,1,0.182395353911869,0.751756629450488,0.162263517963863,0.276363636363636,0.30241935483871,0.30241935483871,0.28158844765343,0.30241935483871,0.573643410852713,0.428571428571429,0.271739130434783,0.333333333333333,0.333333333333333,0.327433628318584,0.155162934313,0.1,0.276782744079989,True
13,hadoop,AMRMClient,org.apache.hadoop.yarn.client.api.impl.testamrmclient.testallocation,0.27536231884058,0.857142857142857,0.024952773003055,0.699177503091393,0.189775110912572,0.272727272727273,0.306451612903226,0.306451612903226,0.277978339350181,0.306451612903226,0.589147286821705,0.434285714285714,0.27536231884058,0.328947368421053,0.337777777777778,0.331858407079646,0.00786432914791124,0.2,0.526086204003307,True
13,hadoop,AllocationFileLoaderService,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testallocationfileloaderservice.testbackwardscompatibleallocationfileparsing,0.27536231884058,0.142857142857143,0.000497843952022574,0.76201988627019,0.199397493686761,0.272727272727273,0.306451612903226,0.306451612903226,0.277978339350181,0.306451612903226,0,0,0.27536231884058,0.333333333333333,0,0,0.283870042796441,0.05,0.477411388228951,True
13,hadoop,LogsCLI,org.apache.hadoop.yarn.client.cli.testlogscli.testfetchapplictionlogsasanotheruser,0.27536231884058,0.428571428571429,0.0218499377352674,0.744521676870225,0.199541096460935,0.272727272727273,0.30241935483871,0.306451612903226,0.277978339350181,0.306451612903226,0.589147286821705,0.434285714285714,0.271739130434783,0.293859649122807,0.337777777777778,0.269911504424779,0.0905428692499647,0.35,0.539781224064942,True
13,hadoop,LogsCLI,org.apache.hadoop.yarn.client.cli.testlogscli.testfetchapplictionlogsasanotheruser,0.27536231884058,0.428571428571429,0.0218499377352674,0.744521676870225,0.199541096460935,0.272727272727273,0.30241935483871,0.306451612903226,0.277978339350181,0.306451612903226,0.589147286821705,0.434285714285714,0.271739130434783,0.293859649122807,0.337777777777778,0.269911504424779,0.0905428692499647,0.35,0.539781224064942,True
13,hadoop,DistCpUtils,org.apache.hadoop.tools.util.testdistcputils.testpreserveonfileupwardrecursion,0.27536231884058,0.285714285714286,0.030133333055459,0.712893896371067,0.233914479205705,0.272727272727273,0.306451612903226,0.306451612903226,0.277978339350181,0.306451612903226,0,0,0.27536231884058,0.333333333333333,0,0.336283185840708,0.0491233806517535,0.15,0.570416914276948,False
35,hbase,AccessController,org.apache.hadoop.hbase.security.access.testaccesscontroller.testgetuserpermissions,0.27536231884058,0.428571428571429,0.291106790302937,0.785731578254219,0.229122646544897,0.272727272727273,0.306451612903226,0.306451612903226,0.277978339350181,0.306451612903226,0.589147286821705,0,0.27536231884058,0.333333333333333,0,0.336283185840708,0.0974604059498771,0.3,0.411829025220731,True
19,esper,AvroSchemaUtil,com.espertech.esper.common.internal.avro.core.testavroschemautil.testassemble,0.27536231884058,0.142857142857143,0.000794533405557878,0.726645894592792,0.287224185207742,0.272727272727273,0.306451612903226,0.306451612903226,0.277978339350181,0,0,0,0.27536231884058,0,0.337777777777778,0,0,0.2,0.565054676486478,True
13,hadoop,DatanodeStateMachine,org.apache.hadoop.ozone.container.common.testdatanodestatemachine.testdatanodestatecontext,0.271739130434783,0.571428571428571,0.18892349302626,0.638909082702733,0.0016680530688003,0.105454545454545,0,0.00806451612903226,0,0,0,0,0.0072463768115942,0.105263157894737,0,0.00884955752212389,0,0.1,0.418729004279355,True
35,hbase,ReplicationAdmin,org.apache.hadoop.hbase.client.replication.testreplicationadmin.testremovepeertablecfs,0.271739130434783,0.285714285714286,0.0241399016214132,0.652565463192698,0.000656378092308555,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.05,0.396297800710108,True
13,hadoop,LocalResourcesTrackerImpl,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.testlocalresourcestrackerimpl.testlocalresourcecache,0.268115942028986,0.142857142857143,0.00220017717044363,0.711356518726362,0.215536746716124,0.265454545454545,0.298387096774194,0.298387096774194,0.270758122743682,0.298387096774194,0.573643410852713,0,0.268115942028986,0.315789473684211,0,0.323008849557522,0.0100245512657375,0.15,0.634688469305045,True
13,hadoop,LeafQueue,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.testleafqueue.testlocalityconstraints,0.268115942028986,0.285714285714286,0.0359040684981076,0.760530067945722,0.241412880411971,0.265454545454545,0.298387096774194,0.286290322580645,0.270758122743682,0.298387096774194,0,0,0.268115942028986,0.223684210526316,0,0.243362831858407,0.0135061179280887,0.25,0.560935831965372,True
13,hadoop,RMContainerAllocator,org.apache.hadoop.mapreduce.v2.app.rm.testrmcontainerallocator.testexcludeschedreducesfromheadroom,0.268115942028986,0.571428571428571,0.00350840156722606,0.770842184735924,0.214044201304823,0.265454545454545,0.286290322580645,0.286290322580645,0.270758122743682,0,0,0,0.257246376811594,0.258771929824561,0,0.163716814159292,0.0318704520815915,0.1,0.452430746187347,True
13,hadoop,NameNodeMXBean,org.apache.hadoop.hdfs.server.namenode.testnamenodemxbean.testdecommissioningnodes,0.264492753623188,0.714285714285714,0.360626727341481,0.658159115436714,0.001471896438739,0,0.00403225806451613,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.2,0.458367407040802,True
13,hadoop,GetConf,org.apache.hadoop.hdfs.tools.testgetconf.testgetjournalnodes,0.264492753623188,0.428571428571429,0.371820479630319,0.674635546517823,0.001471896438739,0.0145454545454545,0.00806451612903226,0,0.0216606498194946,0,0,0,0.0072463768115942,0.0175438596491228,0,0.00884955752212389,0,0.25,0.39563611734443,True
13,hadoop,DFSUtil,org.apache.hadoop.hdfs.testdfsutil.testgetnnuris,0.260869565217391,0.428571428571429,0.0046418025140836,0.810592462126253,0.195129283771739,0.258181818181818,0.165322580645161,0.169354838709677,0.263537906137184,0.169354838709677,0,0,0.152173913043478,0.315789473684211,0.186666666666667,0.185840707964602,0.30687347416481,0.05,0.387971931978852,False
13,hadoop,CGroupsHandlerImpl,org.apache.hadoop.yarn.server.nodemanager.containermanager.linux.resources.testcgroupshandlerimpl.testpremountedcontrollerinitialization,0.260869565217391,0.571428571428571,0.404460579155828,0.704675709428437,0.11771652235503,0.258181818181818,0.274193548387097,0.274193548387097,0.263537906137184,0,0.503875968992248,0.388571428571429,0.242753623188406,0.302631578947368,0,0.287610619469027,0.193719671783264,0.15,0.443040157665988,True
13,hadoop,ResourceLocalizationService,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.testresourcelocalizationservice.dolocalization,0.260869565217391,0.714285714285714,0.00984110403631789,0.647499430447381,0.00299880776096888,0,0,0.00403225806451613,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.4,0.51316499131092,True
